A_ID_PERIODO,A_ID_PERIODO_FECHA,B_TARGET,A_PA_NPERIODOS_ANT,A_PA_NPERIODOS_POS,B_PA_DDM_EVER,B_PA_DDM_PROX12,B_PA_PERIODO_DQ90_EVER,D_CLI_PA_OPERACION_MIN,D_CLI_PA_PERIODO_ALTA_MIN,D_PA_OPERACION,D_PA_OPERACION_PRIMERA,D_PA_PERIODO_ALTA,I_CLI_CALIF,I_CLI_CALIF_CRC,I_CLI_OCUPACION,I_CLI_RIESGO,I_CLI_SEXO,I_PA_AREA,I_PA_PRODUCTO,I_PA_PRODUCTO_GRUPO,I_PA_SUCURSAL,N_CLI_EDAD,N_CLI_PA_ANTIG_TOTAL_MAX,N_CLI_PA_CUOTAS_MAX,N_CLI_PA_CUOTAS_PAGAS_EVER,N_CLI_PA_DDM_ACTUAL_MAX,N_CLI_PA_DDM_EVER_MAX,N_CLI_PA_DDM_ULT01a03_MAX,N_CLI_PA_MESES_DQ30_EVER_MAX,N_CLI_PA_MESES_SINPAGO_EVER_MAX,N_CLI_TC_DDM_ACTUAL_MAX,N_CLI_TC_DDM_EVER_MAX,N_CLI_TC_DDM_ULT01a03_MAX,N_PA_ANTIG,N_PA_CUOTAS,N_PA_DDM_ACTUAL,N_PA_DDM_EVER,N_PA_DDM_ULT01a03,N_PA_MESES_ALDIA_EVER,N_PA_MESES_CONPAGO_EVER,N_PA_MESES_DQ30_EVER,N_PA_MESES_SINPAGO_EVER,P_CLI_PA_CUOTA_SUM_v_INGRESO,P_CLI_PA_MONTO_NETO_SUM_v_INGRESO,P_CLI_PA_SALDO_SUM_v_INGRESO,P_CLI_TC_DEUDA_v_CREDITO,P_CLI_TC_FINANC1_v_DEUDA,P_PA_CUOTA_v_INGRESO,P_PA_CUOTA_v_MONTO_NETO,P_PA_CUOTA_v_SALDO,P_PA_MONTO_NETO_v_INGRESO,P_PA_SALDO_v_INGRESO,P_PA_SALDO_v_MONTO_NETO,PN_PA_ANTIG_v_CUOTAS,PN_PA_CUOTAS_CLIENTE,PN_PA_DDM_ACTUAL_CLIENTE,PN_PA_DDM_EVER_CLIENTE,PN_PA_DDM_ULT01a03_CLIENTE,PN_PA_MESES_ALDIA_EVER_v_ANTIG,PN_PA_MESES_CONPAGO_EVER_v_ANTIG,PN_PA_MESES_DQ30_v_SINPAGO_EVER,PV_PA_MONTO_NETO_CLIENTE,PV_PA_SALDO_CLIENTE,V_CLI_INGRESO,V_CLI_PA_CUOTA_SUM,V_CLI_PA_MONTO_NETO_SUM,V_CLI_PA_SALDO_SUM,V_CLI_TC_CREDITO_LINEA_SUM,V_CLI_TC_DEUDA_SUM,V_CLI_TC_FINANC1_SUM,V_PA_CUOTA,V_PA_MONTO_NETO,V_PA_SALDO
201303,31/03/2013,0,10,7,53,53, ,10/05/2012,201205,10/05/2012,10/05/2012,201205,0,1,EMPL.FIRMA PARTICULAR,B,M,FA,1,1,13,26,10,18,18,23,-8,-8, ,3, , , ,10,18,23,-8,-8,10,7,0,3,8.901046416,127.6628964,70.97655817, , ,8.901046416,6.972304928,12.54082566,127.6628964,70.97655817,55.59685717,55.55555556,100,100,100,100,100,70,0,100,100,1658232,147600,2116947,1176956, , , ,147600,2116947,1176956
201304,30/04/2013,0,11,6,53,53, ,10/05/2012,201205,10/05/2012,10/05/2012,201205,0,1,EMPL.FIRMA PARTICULAR,B,M,FA,1,1,13,26,11,18,18,-8,23,23, ,4, , , ,11,18,-8,23,23,11,7,0,4,8.901046416,127.6628964,56.45633422, , ,8.901046416,6.972304928,15.76624933,127.6628964,56.45633422,44.22297771,61.11111111,100,100,100,100,100,63.63636364,0,100,100,1658232,147600,2116947,936177, , , ,147600,2116947,936177
201302,28/02/2013,0,4,5,-10,-10, ,16/10/2012,201210,16/10/2012,05/08/2009,201210,12,1,EMPL.FIRMA ESTATAL,G,M,OI,1,1,39,26,42,18,40,-10,-10,-10, ,1,0,0,0,4,18,-10,-10,-10,4,3,0,1,11.45677535,163.2673347,132.8022136,-0.270869565,-16169.87159,11.45677535,7.017187713,8.626946075,163.2673347,132.8022136,81.34034515,22.22222222,100,100,100,100,100,75,0,100,100,3343000,383000,5458027,4439578,2300000,-6230,1007383,383000,5458027,4439578
201303,31/03/2013,0,5,4,-10,-10, ,16/10/2012,201210,16/10/2012,05/08/2009,201210,12,1,EMPL.FIRMA ESTATAL,G,M,OI,1,1,39,26,43,18,40,-10,-10,-10, ,1,0,0,0,5,18,-10,-10,-10,5,4,0,1,11.45677535,163.2673347,124.5757104,33.02108696,-0.820292698,11.45677535,7.017187713,9.196636576,163.2673347,124.5757104,76.30167458,27.77777778,100,100,100,100,100,80,0,100,100,3343000,383000,5458027,4164566,2300000,759485,-6230,383000,5458027,4164566
201304,30/04/2013,0,6,3,-10,-10, ,16/10/2012,201210,16/10/2012,05/08/2009,201210,12,1,EMPL.FIRMA ESTATAL,G,M,OI,1,1,39,26,44,18,40,-10,-10,-10, ,1,0,0,0,6,18,-10,-10,-10,6,5,0,1,11.45677535,163.2673347,116.473796,-0.457173913,7269.757489,11.45677535,7.017187713,9.836354395,163.2673347,116.473796,71.33931364,33.33333333,100,100,100,100,100,83.33333333,0,100,100,3343000,383000,5458027,3893719,2300000,-10515,-764415,383000,5458027,3893719
201302,28/02/2013,0,7,10,-15,-15, ,09/07/2012,201207,09/07/2012,09/07/2012,201207,0,1,EMPL.FIRMA ESTATAL,D,M,FA,1,1,49,45,7,18,30,-15,-15,-15, ,1,0,0,0,7,18,-15,-15,-15,7,6,0,1,4.397622582,62.48209355,41.39504889,41.18540925,59.61561725,4.397622582,7.038212601,10.62354726,62.48209355,41.39504889,66.25105936,38.88888889,100,100,100,100,100,85.71428571,0,100,100,5625767,247400,3515097,2328789,5620000,2314620,1379875,247400,3515097,2328789
201303,31/03/2013,0,8,9,-15,-15, ,09/07/2012,201207,09/07/2012,09/07/2012,201207,0,1,EMPL.FIRMA ESTATAL,D,M,FA,1,1,49,45,8,18,30,-15,-15,-15, ,1,0,0,0,8,18,-15,-15,-15,8,7,0,1,4.397622582,62.48209355,37.96989815,43.72854093,59.21509442,4.397622582,7.038212601,11.58186563,62.48209355,37.96989815,60.76924762,44.44444444,100,100,100,100,100,87.5,0,100,100,5625767,247400,3515097,2136098,5620000,2457544,1455237,247400,3515097,2136098
201304,30/04/2013,0,9,8,-15,-15, ,09/07/2012,201207,09/07/2012,09/07/2012,201207,0,1,EMPL.FIRMA ESTATAL,D,M,FA,1,1,49,45,9,18,30,-15,-15,-15, ,1,0,0,0,9,18,-15,-15,-15,9,8,0,1,4.397622582,62.48209355,34.55985646,44.35743772,57.98764325,4.397622582,7.038212601,12.72465523,62.48209355,34.55985646,55.31161729,50,100,100,100,100,100,88.88888889,0,100,100,5625767,247400,3515097,1944257,5620000,2492888,1445567,247400,3515097,1944257
201302,28/02/2013,0,4,8,-1,-1, ,01/10/2012,201210,01/10/2012,01/10/2012,201210,0,1,EMPL.FIRMA ESTATAL,F,M,OI,48,3,29,32,4,24,17,-1,-1,-1, ,1, , , ,4,24,-1,-1,-1,4,3,0,1,10.47368421,208.0604211,178.6940526, , ,10.47368421,5.033962806,5.861238276,208.0604211,178.6940526,85.88565366,16.66666667,100,100,100,100,100,75,0,100,100,1900000,199000,3953148,3395187, , , ,199000,3953148,3395187
201303,31/03/2013,0,5,7,-1,-1, ,01/10/2012,201210,01/10/2012,01/10/2012,201210,0,1,EMPL.FIRMA ESTATAL,F,M,OI,48,3,29,32,5,24,17,-1,-1,-1, ,1, , , ,5,24,-1,-1,-1,5,4,0,1,10.47368421,208.0604211,170.8053684, , ,10.47368421,5.033962806,6.131940879,208.0604211,170.8053684,82.09411841,20.83333333,100,100,100,100,100,80,0,100,100,1900000,199000,3953148,3245302, , , ,199000,3953148,3245302
201304,30/04/2013,0,6,6,-1,-1, ,01/10/2012,201210,01/10/2012,01/10/2012,201210,0,1,EMPL.FIRMA ESTATAL,F,M,OI,48,3,29,32,6,24,17,-1,-1,-1, ,1, , , ,6,24,-1,-1,-1,6,5,0,1,10.47368421,208.0604211,163.0672632, , ,10.47368421,5.033962806,6.422922669,208.0604211,163.0672632,78.37495586,25,100,100,100,100,100,83.33333333,0,100,100,1900000,199000,3953148,3098278, , , ,199000,3953148,3098278
201303,31/03/2013,1,0,13,162,132,201402,19/03/2013,201303,19/03/2013,19/03/2013,201303,0,1,EMPL.FIRMA PARTICULAR,E,M,FA,48,3,49,27,0,18,7,-19, , , ,0, , , ,0,18,-19, , ,0,0,0,0,19.68,281.9168,281.9168, , ,19.68,6.980782983,6.980782983,281.9168,281.9168,100,0,100,100, , , , ,0,100,100,0,98400,1409584,1409584, , , ,98400,1409584,1409584
201304,30/04/2013,1,1,12,162,162,201402,19/03/2013,201303,19/03/2013,19/03/2013,201303,0,1,EMPL.FIRMA PARTICULAR,E,M,FA,48,3,49,27,1,18,7,-19,-19,-19, ,1, , , ,1,18,-19,-19,-19,1,0,0,1,19.68,281.9168,269.4594, , ,19.68,6.980782983,7.303512143,281.9168,269.4594,95.58117856,5.555555556,100,100,100,100,100,0,0,100,100,0,98400,1409584,1347297, , , ,98400,1409584,1347297
201302,28/02/2013,0,7,6,88,88, ,09/07/2012,201207,09/07/2012,09/07/2012,201207,0,1,SIN DEFINIR,D,F,OI,1,1,37,23,7,12,12,-4,-4,-4, ,1,0,0,0,7,12,-4,-4,-4,7,6,0,1,46.28,473.3028,214.7108,83.9005984,60.68452741,46.28,9.778095545,21.5545748,473.3028,214.7108,45.36436294,58.33333333,100,100,100,100,100,85.71428571,0,100,100,0,231400,2366514,1073554,995155,834941,506680,231400,2366514,1073554
201303,31/03/2013,0,8,5,88,88, ,09/07/2012,201207,09/07/2012,09/07/2012,201207,0,1,SIN DEFINIR,D,F,OI,1,1,37,23,8,12,12,-4,-4,-4, ,1,0,0,0,8,12,-4,-4,-4,8,7,0,1,46.28,473.3028,173.5876,76.9681105,94.38463507,46.28,9.778095545,26.66089052,473.3028,173.5876,36.67580247,66.66666667,100,100,100,100,100,87.5,0,100,100,0,231400,2366514,867938,995155,765952,722941,231400,2366514,867938
201304,30/04/2013,0,9,4,88,88, ,09/07/2012,201207,09/07/2012,09/07/2012,201207,0,1,SIN DEFINIR,D,F,OI,1,1,37,23,9,12,12,-4,-4,-4, ,1,0,0,0,9,12,-4,-4,-4,9,8,0,1,46.28,473.3028,131.9234,83.23899292,72.02836458,46.28,9.778095545,35.08096365,473.3028,131.9234,27.87293885,75,100,100,100,100,100,88.88888889,0,100,100,0,231400,2366514,659617,995155,828357,596652,231400,2366514,659617
201302,28/02/2013,0,7,2,-10,-10, ,14/07/2012,201207,14/07/2012,14/07/2012,201207,0,1,EMPL.FIRMA PARTICULAR,E,M,OI,1,1,37,22,7,18,18,-10,-10,-10, ,1, , , ,7,18,-10,-10,-10,7,6,0,1,17.49582408,250.60736,166.1617183, , ,17.49582408,6.981368816,10.52939525,250.60736,166.1617183,66.30360669,38.88888889,100,100,100,100,100,85.71428571,0,100,100,2032485,355600,5093557,3377212, , , ,355600,5093557,3377212
201303,31/03/2013,0,8,1,-10,-10, ,14/07/2012,201207,14/07/2012,14/07/2012,201207,0,1,EMPL.FIRMA PARTICULAR,E,M,OI,1,1,37,22,8,18,18,-10,-10,-10, ,1, , , ,8,18,-10,-10,-10,8,7,0,1,17.49582408,250.60736,152.5725897, , ,17.49582408,6.981368816,11.46721315,250.60736,152.5725897,60.88112885,44.44444444,100,100,100,100,100,87.5,0,100,100,2032485,355600,5093557,3101015, , , ,355600,5093557,3101015
201302,28/02/2013,0,4,1,-11,-11, ,11/10/2012,201210,11/10/2012,11/10/2012,201210,0,1,EMPL.FIRMA PARTICULAR,D,F,OI,1,1,37,22,4,6,17,17,-11,-11, ,1,0,0,0,4,6,17,-11,-11,4,3,0,1,12.20577097,66.86289976,23.5609975,28.12444444,-0.017197144,12.20577097,18.25492315,51.80498393,66.86289976,23.5609975,35.23777398,66.66666667,100,100,100,100,100,75,0,100,100,1658232,202400,1108742,390696,1530000,430304,-74,202400,1108742,390696
201302,28/02/2013,0,12,3,-28,-28, ,28/02/2012,201202,28/02/2012,28/02/2012,201202,0,1,EMPL.FIRMA PARTICULAR,E,M,OI,1,1,45,30,12,16,16,-28,-28,-28, ,1, , , ,12,16,-28,-28,-28,12,11,0,1,13.44782609,174.5837826,50.57434783, , ,13.44782609,7.702792256,26.59021157,174.5837826,50.57434783,28.96852564,75,100,100,100,100,100,91.66666667,0,100,100,2300000,309300,4015427,1163210, , , ,309300,4015427,1163210
201303,31/03/2013,0,13,2,-28,-28, ,28/02/2012,201202,28/02/2012,28/02/2012,201202,0,1,EMPL.FIRMA PARTICULAR,E,M,OI,1,1,45,30,13,16,16,-28,-28,-28, ,1, , , ,13,16,-28,-28,-28,13,12,0,1,13.44782609,174.5837826,38.32647826, , ,13.44782609,7.702792256,35.08756008,174.5837826,38.32647826,21.95305755,81.25,100,100,100,100,100,92.30769231,0,100,100,2300000,309300,4015427,881509, , , ,309300,4015427,881509
201304,30/04/2013,0,14,1,-28,-28, ,28/02/2012,201202,28/02/2012,28/02/2012,201202,0,1,EMPL.FIRMA PARTICULAR,E,M,OI,1,1,45,30,14,16,16,-28,-28,-28, ,1, , , ,14,16,-28,-28,-28,14,13,0,1,13.44782609,174.5837826,25.88543478, , ,13.44782609,7.702792256,51.95132398,174.5837826,25.88543478,14.82694119,87.5,100,100,100,100,100,92.85714286,0,100,100,2300000,309300,4015427,595365, , , ,309300,4015427,595365
201302,28/02/2013,0,2,13,25,25, ,17/12/2012,201212,17/12/2012,02/06/2010,201212,30,1,EMPL.FIRMA PARTICULAR,E,M,FA,1,1,22,32,32,24,50,-36,-33,-33, ,1, , , ,2,24,-36,-33,-33,2,1,0,1,11.81981903,203.7288349,190.5695826, , ,11.81981903,5.801740845,6.202363918,203.7288349,190.5695826,93.54080029,8.333333333,100,100,100,100,100,50,0,100,100,1824055,215600,3716126,3476094, , , ,215600,3716126,3476094
201303,31/03/2013,0,3,12,25,25, ,17/12/2012,201212,17/12/2012,02/06/2010,201212,30,1,EMPL.FIRMA PARTICULAR,E,M,FA,1,1,22,32,33,24,50,-35,-33,-33, ,1, , , ,3,24,-35,-33,-33,3,2,0,1,11.81981903,203.7288349,183.9765797, , ,11.81981903,5.801740845,6.424632446,203.7288349,183.9765797,90.30463445,12.5,100,100,100,100,100,66.66666667,0,100,100,1824055,215600,3716126,3355834, , , ,215600,3716126,3355834
201304,30/04/2013,0,4,11,25,25, ,17/12/2012,201212,17/12/2012,02/06/2010,201212,30,1,EMPL.FIRMA PARTICULAR,E,M,FA,1,1,22,32,34,24,50,-36,-33,-33, ,1, , , ,4,24,-36,-33,-33,4,3,0,1,11.81981903,203.7288349,177.0400015, , ,11.81981903,5.801740845,6.67635502,203.7288349,177.0400015,86.89982525,16.66666667,100,100,100,100,100,75,0,100,100,1824055,215600,3716126,3229307, , , ,215600,3716126,3229307
201302,28/02/2013,1,0,11,266,266,201308,04/02/2013,201302,04/02/2013,28/03/2009,201302,10,1,INDEP.PROPIETARIO, ,M,GO,1,1,37,30,47,24,44,-10, , , ,0,0, , ,0,24,-10, , ,0,0,0,0,219.92,4060.8618,4060.8618,72.43224336,0,219.92,5.415599221,5.415599221,4060.8618,4060.8618,100,0,100,100, , , , ,0,100,100,0,1099600,20304309,20304309,6049444,4381748,0,1099600,20304309,20304309
201303,31/03/2013,1,1,10,266,266,201308,04/02/2013,201302,04/02/2013,28/03/2009,201302,10,1,INDEP.PROPIETARIO, ,M,GO,1,1,37,30,48,24,44,21,-10,-10, ,1,20,0,0,1,24,21,-10,-10,1,0,0,1,219.92,4060.8618,4060.8618,101.4504969,13.31227918,219.92,5.415599221,5.415599221,4060.8618,4060.8618,100,4.166666667,100,100,100,100,100,0,0,100,100,0,1099600,20304309,20304309,6049444,6137191,817000,1099600,20304309,20304309
201304,30/04/2013,1,2,9,266,266,201308,04/02/2013,201302,04/02/2013,28/03/2009,201302,10,2,INDEP.PROPIETARIO, ,M,GO,1,1,37,30,49,24,44,-10,21,21, ,2,0,20,20,2,24,-10,21,21,2,0,0,2,219.92,4060.8618,3789.9598,96.77302575,80.54109593,219.92,5.415599221,5.802700071,4060.8618,3789.9598,93.32895298,8.333333333,100,100,100,100,100,0,0,100,100,0,1099600,20304309,18949799,6049444,5854230,4715061,1099600,20304309,18949799
201302,28/02/2013,0,4,1,-5,-5, ,22/10/2012,201210,22/10/2012,22/10/2012,201210,0,1,EMPL.FIRMA ESTATAL,D,M,FA,1,1,4,59,4,10,17,-5,-5,-5, ,2,0,0,0,4,10,-5,-5,-5,4,2,0,2,10.78235685,92.57864663,67.05189621,72.05714286,-2.745900591,10.78235685,11.64669959,16.08061437,92.57864663,67.05189621,72.42695659,40,100,100,100,100,100,50,0,100,100,2555100,275500,2365477,1713243,2170000,1563640,-42936,275500,2365477,1713243
201304,30/04/2013,0,0,8,-5,-5, ,04/04/2013,201304,04/04/2013,22/10/2012,201304,11,1,EMPL.FIRMA ESTATAL,C,M,FA,1,1,4,59,6,18,17,-5, , , ,0,0,0,0,0,18,-5, , ,0,0,0,0,11.91734179,169.8795742,169.8795742,93.92156682,23.66103102,11.91734179,7.015170508,7.015170508,169.8795742,169.8795742,100,0,100,100, , , , ,0,100,100,2555100,304500,4340593,4340593,2170000,2038098,482235,304500,4340593,4340593
201302,28/02/2013,0,1,8,-10,-10, ,24/01/2013,201301,24/01/2013,24/01/2013,201301,0,1,EMPL.FIRMA PARTICULAR,F,M,FA,1,1,48,56,1,12,14,-10,-38,-38, ,1,0,0,0,1,12,-10,-38,-38,1,0,0,1,20.53994857,207.0970769,207.0970769,61.56707143,0,20.53994857,9.918029207,9.918029207,207.0970769,207.0970769,100,8.333333333,100,100,100,100,100,0,0,100,100,1658232,340600,3434150,3434150,1400000,861939,0,340600,3434150,3434150
201303,31/03/2013,0,2,7,-10,-10, ,24/01/2013,201301,24/01/2013,24/01/2013,201301,0,1,EMPL.FIRMA PARTICULAR,F,M,FA,1,1,48,56,2,12,14,-10,-10,-10, ,2,0,0,0,2,12,-10,-10,-10,2,0,0,2,20.53994857,207.0970769,191.9805552,93.27321429,-7.629659411,20.53994857,9.918029207,10.69897342,207.0970769,191.9805552,92.70075565,16.66666667,100,100,100,100,100,0,0,100,100,1658232,340600,3434150,3183483,1400000,1305825,-99630,340600,3434150,3183483
201304,30/04/2013,0,3,6,-10,-10, ,24/01/2013,201301,24/01/2013,24/01/2013,201301,0,1,EMPL.FIRMA PARTICULAR,F,M,FA,1,1,48,56,3,12,14,-10,-10,-10, ,2,0,0,0,3,12,-10,-10,-10,3,1,0,2,20.53994857,207.0970769,176.4681299,102.3519286,51.74750703,20.53994857,9.918029207,11.63946633,207.0970769,176.4681299,85.21034317,25,100,100,100,100,100,33.33333333,0,100,100,1658232,340600,3434150,2926251,1400000,1432927,741504,340600,3434150,2926251
201302,28/02/2013,1,1,11,268,268,201308,10/01/2013,201301,10/01/2013,21/03/2011,201301,10,1,SIN DEFINIR,D,M,FA,1,1,1,25,23,15,24,-8,-8,-8, ,1, , , ,1,15,-8,-8,-8,1,0,0,1,39.3,484.2894,456.9774, , ,39.3,8.114982488,8.599987658,484.2894,456.9774,94.3603969,6.666666667,100,100,100,100,100,0,0,100,100,0,196500,2421447,2284887, , , ,196500,2421447,2284887
201303,31/03/2013,1,2,10,268,268,201308,10/01/2013,201301,10/01/2013,21/03/2011,201301,10,1,SIN DEFINIR,D,M,FA,1,1,1,25,24,15,24,23,-8,-8, ,1, , , ,2,15,23,-8,-8,2,1,0,1,39.3,484.2894,456.9774, , ,39.3,8.114982488,8.599987658,484.2894,456.9774,94.3603969,13.33333333,100,100,100,100,100,50,0,100,100,0,196500,2421447,2284887, , , ,196500,2421447,2284887
201304,30/04/2013,1,3,9,268,268,201308,10/01/2013,201301,10/01/2013,21/03/2011,201301,10,1,SIN DEFINIR,D,M,FA,1,1,1,25,25,15,24,53,23,23, ,2, , , ,3,15,53,23,23,3,1,0,2,39.3,484.2894,456.9774, , ,39.3,8.114982488,8.599987658,484.2894,456.9774,94.3603969,20,100,100,100,100,100,33.33333333,0,100,100,0,196500,2421447,2284887, , , ,196500,2421447,2284887
201302,28/02/2013,0,3,7,-5,-5, ,16/11/2012,201211,16/11/2012,15/02/1995,201211,10,1,JUBILADO,I,F,FA,1,1,22,65,216,18,168,-5,-5,-5, ,2,0,25,0,3,18,-5,-5,-5,3,1,0,2,19.51363375,272.1987775,247.2721295,42.59630769,95.24462214,19.51363375,7.168891033,7.891562139,272.1987775,247.2721295,90.84248348,16.66666667,100,100,100,100,100,33.33333333,0,100,100,1919171,374500,5223960,4745575,1300000,553752,527419,374500,5223960,4745575
201303,31/03/2013,0,4,6,-5,-5, ,16/11/2012,201211,16/11/2012,15/02/1995,201211,10,1,JUBILADO,I,F,FA,1,1,22,65,217,18,168,-5,-5,-5, ,2,0,25,0,4,18,-5,-5,-5,4,2,0,2,19.51363375,272.1987775,233.7777092,45.49838462,76.64718443,19.51363375,7.168891033,8.347089128,272.1987775,233.7777092,85.88492255,22.22222222,100,100,100,100,100,50,0,100,100,1919171,374500,5223960,4486594,1300000,591479,453352,374500,5223960,4486594
201304,30/04/2013,0,5,5,-5,-5, ,16/11/2012,201211,16/11/2012,15/02/1995,201211,10,1,JUBILADO,I,F,FA,1,1,22,65,218,18,168,-5,-5,-5, ,2,0,25,0,5,18,-5,-5,-5,5,3,0,2,19.51363375,272.1987775,220.5645042,42.331,74.04629813,19.51363375,7.168891033,8.847132419,272.1987775,220.5645042,81.03067405,27.77777778,100,100,100,100,100,60,0,100,100,1919171,374500,5223960,4233010,1300000,550303,407479,374500,5223960,4233010
201302,28/02/2013,0,4,6,-18,-18, ,09/10/2012,201210,09/10/2012,03/12/2011,201210,11,1,EMPL.FIRMA PARTICULAR,E,M,OI,1,1,30,43,14,24,25,-18,-18,-18, ,1,25,0,0,4,24,-18,-18,-18,4,3,0,1,15.23912215,266.5291105,232.6179328,108.0372011,94.23558658,15.23912215,5.717620158,6.551138153,266.5291105,232.6179328,87.27674526,16.66666667,100,100,100,100,100,75,0,100,100,1658232,252700,4419671,3857345,971047,1049092,988618,252700,4419671,3857345
201303,31/03/2013,0,5,5,-18,-18, ,09/10/2012,201210,09/10/2012,03/12/2011,201210,11,1,EMPL.FIRMA PARTICULAR,E,M,OI,1,1,30,43,15,24,25,-18,-18,-18, ,1,56,25,25,5,24,-18,-18,-18,5,4,0,1,15.23912215,266.5291105,223.0165019,113.4225223,95.2519825,15.23912215,5.717620158,6.83318141,266.5291105,223.0165019,83.67435042,20.83333333,100,100,100,100,100,80,0,100,100,1658232,252700,4419671,3698131,971047,1101386,1049092,252700,4419671,3698131
201304,30/04/2013,0,6,4,-18,-18, ,09/10/2012,201210,09/10/2012,03/12/2011,201210,11,1,EMPL.FIRMA PARTICULAR,E,M,OI,1,1,30,43,16,24,25,-18,-18,-18, ,1,0,56,56,6,24,-18,-18,-18,6,5,0,1,15.23912215,266.5291105,213.761464,100.3097687,113.0722598,15.23912215,5.717620158,7.129031521,266.5291105,213.761464,80.20192001,25,100,100,100,100,100,83.33333333,0,100,100,1658232,252700,4419671,3544661,971047,974055,1101386,252700,4419671,3544661
201302,28/02/2013,0,1,14,56,26, ,29/01/2013,201301,29/01/2013,17/02/2010,201301,20,1,EMPL.FIRMA PARTICULAR,D,F,FA,1,1,1,39,36,16,54,-5,-33,-33, ,1,0,0,0,1,16,-5,-33,-33,1,0,0,1,19.864,256.64744,256.64744,70.192,0,19.864,7.739800561,7.739800561,256.64744,256.64744,100,6.25,100,100,100,100,100,0,0,100,100,5000000,993200,12832372,12832372,5000000,3509600,0,993200,12832372,12832372
201303,31/03/2013,0,2,13,56,26, ,29/01/2013,201301,29/01/2013,17/02/2010,201301,20,1,EMPL.FIRMA PARTICULAR,D,F,FA,1,1,1,39,37,16,54,-5,-5,-5, ,2,0,0,0,2,16,-5,-5,-5,2,0,0,2,19.864,256.64744,243.51778,82.83484,72.66507668,19.864,7.739800561,8.157104586,256.64744,243.51778,94.88416483,12.5,100,100,100,100,100,0,0,100,100,5000000,993200,12832372,12175889,5000000,4141742,3009600,993200,12832372,12175889
201304,30/04/2013,0,3,12,56,56, ,29/01/2013,201301,29/01/2013,17/02/2010,201301,20,1,EMPL.FIRMA PARTICULAR,D,F,FA,1,1,1,39,38,16,54,-5,-5,-5, ,2,0,0,0,3,16,-5,-5,-5,3,1,0,2,19.864,256.64744,230.0436,81.01936,94.61254693,19.864,7.739800561,8.634884865,256.64744,230.0436,89.63409103,18.75,100,100,100,100,100,33.33333333,0,100,100,5000000,993200,12832372,11502180,5000000,4050968,3832724,993200,12832372,11502180
201302,28/02/2013,0,17,6,-15,-15, ,15/09/2011,201109,15/09/2011,15/09/2011,201109,0,1,EMPL.FIRMA PARTICULAR,C,F,FA,48,3,3,27,17,24,24,-15,-15,-15, ,1, , , ,17,24,-15,-15,-15,17,16,0,1,9.95,197.6574,65.5295, , ,9.95,5.033962806,15.1840011,197.6574,65.5295,33.15307193,70.83333333,100,100,100,100,100,94.11764706,0,100,100,2000000,199000,3953148,1310590, , , ,199000,3953148,1310590
201303,31/03/2013,0,18,5,-15,-15, ,15/09/2011,201109,15/09/2011,15/09/2011,201109,0,1,EMPL.FIRMA PARTICULAR,C,F,FA,48,3,3,27,18,24,24,-15,-15,-15, ,1, , , ,18,24,-15,-15,-15,18,17,0,1,9.95,197.6574,56.52655, , ,9.95,5.033962806,17.60234792,197.6574,56.52655,28.59824626,75,100,100,100,100,100,94.44444444,0,100,100,2000000,199000,3953148,1130531, , , ,199000,3953148,1130531
201304,30/04/2013,0,19,4,-15,-15, ,15/09/2011,201109,15/09/2011,15/09/2011,201109,0,1,EMPL.FIRMA PARTICULAR,C,F,FA,48,3,3,27,19,24,24,-15,-15,-15, ,1, , , ,19,24,-15,-15,-15,19,18,0,1,9.95,197.6574,47.481, , ,9.95,5.033962806,20.95575072,197.6574,47.481,24.02186814,79.16666667,100,100,100,100,100,94.73684211,0,100,100,2000000,199000,3953148,949620, , , ,199000,3953148,949620
201302,28/02/2013,0,8,8,-10,-10, ,26/06/2012,201206,26/06/2012,26/02/2010,201206,10,1,EMPL.FIRMA PARTICULAR,E,F,OI,1,1,37,25,36,18,49,-10,-10,-10, ,2, , , ,8,18,-10,-10,-10,8,6,0,2,24.71004667,347.415893,228.8465417, , ,24.71004667,7.112526276,10.79764916,347.415893,228.8465417,65.87106298,44.44444444,100,100,100,100,100,75,0,100,100,1507484,372500,5237239,3449825, , , ,372500,5237239,3449825
201303,31/03/2013,0,9,7,-10,-10, ,26/06/2012,201206,26/06/2012,26/02/2010,201206,10,1,EMPL.FIRMA PARTICULAR,E,F,OI,1,1,37,25,37,18,49,-10,-10,-10, ,2, , , ,9,18,-10,-10,-10,9,7,0,2,24.71004667,347.415893,209.6025563, , ,24.71004667,7.112526276,11.78900063,347.415893,209.6025563,60.3318848,50,100,100,100,100,100,77.77777778,0,100,100,1507484,372500,5237239,3159725, , , ,372500,5237239,3159725
201304,30/04/2013,0,10,6,-10,-10, ,26/06/2012,201206,26/06/2012,26/02/2010,201206,10,1,EMPL.FIRMA PARTICULAR,E,F,OI,1,1,37,25,38,18,49,-10,-10,-10, ,2, , , ,10,18,-10,-10,-10,10,8,0,2,24.71004667,347.415893,190.4353214, , ,24.71004667,7.112526276,12.97555858,347.415893,190.4353214,54.81479841,55.55555556,100,100,100,100,100,80,0,100,100,1507484,372500,5237239,2870782, , , ,372500,5237239,2870782
